Geneid	2-FC
ENSRNOG00000026501	1
ENSRNOG00000016253	0
ENSRNOG00000061518	2
ENSRNOG00000025327	70
ENSRNOG00000016923	1496
ENSRNOG00000017302	0
ENSRNOG00000017930	657
ENSRNOG00000053180	0
ENSRNOG00000047971	0
ENSRNOG00000049394	1
ENSRNOG00000012720	0
ENSRNOG00000060323	0
ENSRNOG00000057164	0
ENSRNOG00000012742	1
ENSRNOG00000058487	0
ENSRNOG00000055826	0
ENSRNOG00000053323	0
ENSRNOG00000056842	0
ENSRNOG00000033609	1
ENSRNOG00000054020	0
ENSRNOG00000054169	0
ENSRNOG00000057928	0
ENSRNOG00000057721	0
ENSRNOG00000016812	14
ENSRNOG00000047117	1
ENSRNOG00000023053	1619
ENSRNOG00000049434	0
ENSRNOG00000052375	0
ENSRNOG00000017095	6
ENSRNOG00000055337	0
ENSRNOG00000057357	0
ENSRNOG00000017150	327
ENSRNOG00000043733	0
ENSRNOG00000034075	1982
ENSRNOG00000017254	873
ENSRNOG00000017601	356
ENSRNOG00000052644	2
ENSRNOG00000017613	847
ENSRNOG00000055880	3
ENSRNOG00000017678	13
ENSRNOG00000058077	390
ENSRNOG00000032150	3136
ENSRNOG00000055957	1
ENSRNOG00000047406	136
ENSRNOG00000027422	373
ENSRNOG00000017826	469
ENSRNOG00000042308	42
ENSRNOG00000058041	0
ENSRNOG00000051377	651
ENSRNOG00000059310	0
ENSRNOG00000017963	172
ENSRNOG00000049259	182
ENSRNOG00000016462	187
ENSRNOG00000056694	40
ENSRNOG00000049256	0
ENSRNOG00000046712	0
ENSRNOG00000054816	0
ENSRNOG00000049881	0
ENSRNOG00000047145	277
ENSRNOG00000046353	99
ENSRNOG00000054466	51
ENSRNOG00000057057	19
ENSRNOG00000053328	23
ENSRNOG00000023081	0
ENSRNOG00000016368	358
ENSRNOG00000016286	0
ENSRNOG00000053056	0
ENSRNOG00000016011	499
ENSRNOG00000019582	376
ENSRNOG00000055235	1
ENSRNOG00000019549	1146
ENSRNOG00000019544	202
ENSRNOG00000019501	603
ENSRNOG00000019489	345
ENSRNOG00000054876	11
ENSRNOG00000024280	5
ENSRNOG00000019358	31
ENSRNOG00000057689	0
ENSRNOG00000055223	0
ENSRNOG00000055166	0
ENSRNOG00000018960	13188
ENSRNOG00000052241	0
ENSRNOG00000018858	15
ENSRNOG00000053113	9
ENSRNOG00000018808	798
ENSRNOG00000054156	0
ENSRNOG00000024077	33
ENSRNOG00000018773	248
ENSRNOG00000059321	6
ENSRNOG00000055161	14
ENSRNOG00000018690	646
ENSRNOG00000033265	0
ENSRNOG00000059050	0
ENSRNOG00000059359	0
ENSRNOG00000060413	0
ENSRNOG00000018191	6
ENSRNOG00000060991	17
ENSRNOG00000059866	147
ENSRNOG00000018163	310
ENSRNOG00000055098	0
ENSRNOG00000018052	346
ENSRNOG00000004144	19
ENSRNOG00000060056	0
ENSRNOG00000016919	1233
ENSRNOG00000057561	10
ENSRNOG00000016728	1254
ENSRNOG00000056223	333
ENSRNOG00000023531	2
ENSRNOG00000016490	33
ENSRNOG00000059546	7
ENSRNOG00000054504	0
ENSRNOG00000053507	0
ENSRNOG00000053052	1
ENSRNOG00000017030	1806
ENSRNOG00000016973	354
ENSRNOG00000029049	612
ENSRNOG00000058103	0
ENSRNOG00000046874	318
ENSRNOG00000017114	1833
ENSRNOG00000017889	274
ENSRNOG00000018007	641
ENSRNOG00000018012	1794
ENSRNOG00000018158	1129
ENSRNOG00000018207	224
ENSRNOG00000018321	9
ENSRNOG00000018524	3421
ENSRNOG00000058299	0
ENSRNOG00000018762	53
ENSRNOG00000018915	22
ENSRNOG00000058258	1
ENSRNOG00000018935	44
ENSRNOG00000030210	335
ENSRNOG00000054760	0
ENSRNOG00000058069	2
ENSRNOG00000019048	2635
ENSRNOG00000019091	1042
ENSRNOG00000019189	503
ENSRNOG00000013975	89
ENSRNOG00000014160	1460
ENSRNOG00000058152	1
ENSRNOG00000051969	4
ENSRNOG00000014582	369
ENSRNOG00000023140	33
ENSRNOG00000014965	8
ENSRNOG00000014971	78
ENSRNOG00000014997	1591
ENSRNOG00000051780	2
ENSRNOG00000056441	0
ENSRNOG00000016337	0
ENSRNOG00000016625	53
ENSRNOG00000053944	0
ENSRNOG00000022946	40
ENSRNOG00000017223	21
ENSRNOG00000017412	11
ENSRNOG00000017419	962
ENSRNOG00000059864	0
ENSRNOG00000055981	0
ENSRNOG00000017731	765
ENSRNOG00000054620	57
ENSRNOG00000055141	2
ENSRNOG00000055547	101
ENSRNOG00000048297	193
ENSRNOG00000060475	88
ENSRNOG00000017367	0
ENSRNOG00000049044	0
ENSRNOG00000011243	2
ENSRNOG00000011310	812
ENSRNOG00000012229	3
ENSRNOG00000024172	9
ENSRNOG00000024149	141
ENSRNOG00000024140	596
ENSRNOG00000012415	1853
ENSRNOG00000012964	3
ENSRNOG00000055093	364
ENSRNOG00000013190	594
ENSRNOG00000057484	1
ENSRNOG00000052521	0
ENSRNOG00000013194	1844
ENSRNOG00000060227	1
ENSRNOG00000039255	9
ENSRNOG00000013374	0
ENSRNOG00000033901	0
ENSRNOG00000047027	0
ENSRNOG00000053284	0
ENSRNOG00000023753	1451
ENSRNOG00000051938	19
ENSRNOG00000058564	12
ENSRNOG00000056439	0
ENSRNOG00000054756	2
ENSRNOG00000052956	0
ENSRNOG00000059551	0
ENSRNOG00000051553	0
ENSRNOG00000059913	0
ENSRNOG00000055136	0
ENSRNOG00000053004	0
ENSRNOG00000061719	0
ENSRNOG00000060438	23
ENSRNOG00000055577	0
ENSRNOG00000046250	1
ENSRNOG00000052093	0
ENSRNOG00000054056	0
ENSRNOG00000030145	2
ENSRNOG00000055830	0
ENSRNOG00000052700	0
ENSRNOG00000059261	1
ENSRNOG00000057320	0
ENSRNOG00000054834	0
ENSRNOG00000013671	0
ENSRNOG00000022921	1797
ENSRNOG00000014166	31
ENSRNOG00000061057	0
ENSRNOG00000010529	565
ENSRNOG00000058989	1
ENSRNOG00000061383	0
ENSRNOG00000015609	255
ENSRNOG00000059948	2
ENSRNOG00000055517	0
ENSRNOG00000053938	0
ENSRNOG00000058803	3
ENSRNOG00000060933	2
ENSRNOG00000051787	10
ENSRNOG00000015597	371
ENSRNOG00000061312	640
ENSRNOG00000015293	17
ENSRNOG00000015230	614
ENSRNOG00000059984	189
ENSRNOG00000058790	1531
ENSRNOG00000001488	1564
ENSRNOG00000001489	238
ENSRNOG00000001490	293
ENSRNOG00000021493	28
ENSRNOG00000056729	0
ENSRNOG00000014434	741
ENSRNOG00000048190	357
ENSRNOG00000052286	0
ENSRNOG00000061593	0
ENSRNOG00000056478	1
ENSRNOG00000057242	0
ENSRNOG00000012692	268
ENSRNOG00000012988	3833
ENSRNOG00000047387	4
ENSRNOG00000035654	12
ENSRNOG00000035453	4
ENSRNOG00000035572	5
ENSRNOG00000039076	629
ENSRNOG00000010994	115
ENSRNOG00000011174	13
ENSRNOG00000060169	2
ENSRNOG00000042605	2
ENSRNOG00000045732	0
ENSRNOG00000052154	0
ENSRNOG00000061043	0
ENSRNOG00000011234	27
ENSRNOG00000051757	0
ENSRNOG00000054409	0
ENSRNOG00000052260	0
ENSRNOG00000060271	0
ENSRNOG00000055538	0
ENSRNOG00000056833	0
ENSRNOG00000047498	0
ENSRNOG00000011282	6523
ENSRNOG00000050623	1
ENSRNOG00000060596	1
ENSRNOG00000059492	239
ENSRNOG00000032996	0
ENSRNOG00000028807	0
ENSRNOG00000060716	0
ENSRNOG00000052406	147
ENSRNOG00000051578	30
ENSRNOG00000042347	32
ENSRNOG00000042826	62
ENSRNOG00000060256	0
ENSRNOG00000058436	15
ENSRNOG00000043341	123
ENSRNOG00000042547	1
ENSRNOG00000025949	0
ENSRNOG00000047128	0
ENSRNOG00000058030	182
ENSRNOG00000057250	34
ENSRNOG00000051570	67
ENSRNOG00000054919	0
ENSRNOG00000055824	5
ENSRNOG00000047884	56
ENSRNOG00000026569	290
ENSRNOG00000028767	4
ENSRNOG00000051875	4
ENSRNOG00000061533	157
ENSRNOG00000059824	8
ENSRNOG00000055124	42
ENSRNOG00000011675	309
ENSRNOG00000029458	0
ENSRNOG00000058286	0
ENSRNOG00000054736	1
ENSRNOG00000047616	0
ENSRNOG00000060529	0
ENSRNOG00000053825	0
ENSRNOG00000054778	0
ENSRNOG00000056653	0
ENSRNOG00000055843	0
ENSRNOG00000058214	0
ENSRNOG00000057219	0
ENSRNOG00000055529	0
ENSRNOG00000009146	0
ENSRNOG00000058087	1
ENSRNOG00000054954	7
ENSRNOG00000053260	28
ENSRNOG00000058538	1
ENSRNOG00000058909	86
ENSRNOG00000055179	2
ENSRNOG00000052600	110
ENSRNOG00000059741	7
ENSRNOG00000058422	7
ENSRNOG00000059572	40
ENSRNOG00000054459	4
ENSRNOG00000061893	163
ENSRNOG00000053234	952
ENSRNOG00000060004	0
ENSRNOG00000061039	512
ENSRNOG00000056098	278
ENSRNOG00000060293	374
ENSRNOG00000055716	12
ENSRNOG00000055796	0
ENSRNOG00000055581	0
ENSRNOG00000057852	16
ENSRNOG00000057848	1305
ENSRNOG00000054831	0
ENSRNOG00000056257	3190
ENSRNOG00000054371	3263
ENSRNOG00000053450	1065
ENSRNOG00000053124	0
ENSRNOG00000055798	0
ENSRNOG00000056884	0
ENSRNOG00000060745	1
ENSRNOG00000060612	0
ENSRNOG00000057399	0
ENSRNOG00000057453	0
ENSRNOG00000056886	0
ENSRNOG00000060727	0
ENSRNOG00000051974	0
ENSRNOG00000056469	0
ENSRNOG00000054438	0
ENSRNOG00000048635	0
ENSRNOG00000056036	211
ENSRNOG00000056327	4
ENSRNOG00000057050	7
ENSRNOG00000055298	5
ENSRNOG00000054417	1
ENSRNOG00000048100	0
ENSRNOG00000046198	0
ENSRNOG00000027550	1180
ENSRNOG00000027514	2991
ENSRNOG00000043328	983
ENSRNOG00000027487	2154
ENSRNOG00000027459	387
ENSRNOG00000019626	35
ENSRNOG00000060429	205
ENSRNOG00000019623	101
ENSRNOG00000027436	168
ENSRNOG00000051968	0
ENSRNOG00000038445	0
ENSRNOG00000019453	1774
ENSRNOG00000031113	172
ENSRNOG00000031459	218
ENSRNOG00000031328	779
ENSRNOG00000045583	10
ENSRNOG00000019376	542
ENSRNOG00000026861	300
ENSRNOG00000050831	0
ENSRNOG00000047703	0
ENSRNOG00000046317	0
ENSRNOG00000019280	17
ENSRNOG00000019127	171
ENSRNOG00000048663	0
ENSRNOG00000046802	0
ENSRNOG00000049902	0
ENSRNOG00000055247	0
ENSRNOG00000060288	5
ENSRNOG00000033061	0
ENSRNOG00000057670	0
ENSRNOG00000049720	0
ENSRNOG00000049529	0
ENSRNOG00000047370	0
ENSRNOG00000047230	160
ENSRNOG00000031210	0
ENSRNOG00000032062	0
ENSRNOG00000034101	2
ENSRNOG00000032817	0
ENSRNOG00000047429	1
ENSRNOG00000028882	2
ENSRNOG00000052304	0
ENSRNOG00000033483	1
ENSRNOG00000032226	1
ENSRNOG00000059074	1
ENSRNOG00000028877	0
ENSRNOG00000031178	4
ENSRNOG00000019082	3
ENSRNOG00000050887	0
ENSRNOG00000029852	0
ENSRNOG00000002628	0
ENSRNOG00000049274	0
ENSRNOG00000047610	0
ENSRNOG00000048033	0
ENSRNOG00000047242	0
ENSRNOG00000046455	0
ENSRNOG00000055229	2
ENSRNOG00000049847	0
ENSRNOG00000049412	0
ENSRNOG00000051882	0
ENSRNOG00000048370	0
ENSRNOG00000062307	0
ENSRNOG00000047540	0
ENSRNOG00000047013	0
ENSRNOG00000042030	0
ENSRNOG00000015707	0
ENSRNOG00000002641	0
ENSRNOG00000015271	111
ENSRNOG00000056113	4
ENSRNOG00000050476	84
ENSRNOG00000060875	0
ENSRNOG00000015598	31
ENSRNOG00000050407	12
ENSRNOG00000046153	12
ENSRNOG00000047061	29
ENSRNOG00000022742	128
ENSRNOG00000059513	0
ENSRNOG00000015825	290
ENSRNOG00000015956	1248
ENSRNOG00000055983	0
ENSRNOG00000057261	1
ENSRNOG00000046704	0
ENSRNOG00000054183	39
ENSRNOG00000014791	8504
ENSRNOG00000048353	0
ENSRNOG00000015071	46
ENSRNOG00000061569	0
ENSRNOG00000041209	0
ENSRNOG00000015254	0
ENSRNOG00000047512	0
ENSRNOG00000045783	0
ENSRNOG00000015289	0
ENSRNOG00000030070	0
ENSRNOG00000057132	0
ENSRNOG00000042502	102
ENSRNOG00000042777	196
ENSRNOG00000015322	67
ENSRNOG00000051384	130
ENSRNOG00000034184	80
ENSRNOG00000033906	223
ENSRNOG00000049014	0
ENSRNOG00000022129	0
ENSRNOG00000015517	1247
ENSRNOG00000015456	225
ENSRNOG00000022994	0
ENSRNOG00000042719	0
ENSRNOG00000021996	0
ENSRNOG00000038674	0
ENSRNOG00000060136	0
ENSRNOG00000032891	0
ENSRNOG00000036304	0
ENSRNOG00000048505	0
ENSRNOG00000021913	0
ENSRNOG00000053141	0
ENSRNOG00000049710	0
ENSRNOG00000033755	0
ENSRNOG00000031899	0
ENSRNOG00000038647	0
ENSRNOG00000058224	0
ENSRNOG00000038644	0
ENSRNOG00000058893	0
ENSRNOG00000032913	2
ENSRNOG00000015743	0
ENSRNOG00000015753	6431
ENSRNOG00000015914	2473
ENSRNOG00000015997	509
ENSRNOG00000016274	156
ENSRNOG00000054623	1
ENSRNOG00000016279	218
ENSRNOG00000046037	0
ENSRNOG00000028628	602
ENSRNOG00000016565	84
ENSRNOG00000016574	442
ENSRNOG00000016608	225
ENSRNOG00000042927	0
ENSRNOG00000038625	0
ENSRNOG00000016687	292
ENSRNOG00000042414	733
ENSRNOG00000038622	278
ENSRNOG00000050348	347
ENSRNOG00000016829	179
ENSRNOG00000016877	3020
ENSRNOG00000016930	1227
ENSRNOG00000017127	2496
ENSRNOG00000017306	114
ENSRNOG00000042528	10
ENSRNOG00000017386	4
ENSRNOG00000033173	0
ENSRNOG00000038616	28
ENSRNOG00000017508	773
ENSRNOG00000058451	6
ENSRNOG00000028273	151
ENSRNOG00000017673	15080
ENSRNOG00000017795	957
ENSRNOG00000018090	4060
ENSRNOG00000038607	42
ENSRNOG00000058906	29
ENSRNOG00000018217	1949
ENSRNOG00000038600	32
ENSRNOG00000018250	2
ENSRNOG00000028041	50
ENSRNOG00000053828	2718
ENSRNOG00000027942	21
ENSRNOG00000027919	294
ENSRNOG00000057297	3
ENSRNOG00000053253	7
ENSRNOG00000047204	6
ENSRNOG00000049759	1
ENSRNOG00000018458	3
ENSRNOG00000027855	0
ENSRNOG00000046577	0
ENSRNOG00000027843	0
ENSRNOG00000027811	12
ENSRNOG00000048238	0
ENSRNOG00000046683	21
ENSRNOG00000027808	21
ENSRNOG00000018616	82
ENSRNOG00000018621	146
ENSRNOG00000018642	8932
ENSRNOG00000032699	23941
ENSRNOG00000059590	0
ENSRNOG00000027733	35
ENSRNOG00000027705	0
ENSRNOG00000015527	0
ENSRNOG00000038497	0
ENSRNOG00000038479	0
ENSRNOG00000046339	1
ENSRNOG00000031562	0
ENSRNOG00000049668	0
ENSRNOG00000048095	0
ENSRNOG00000030886	0
ENSRNOG00000047490	0
ENSRNOG00000047206	0
ENSRNOG00000014181	0
ENSRNOG00000032819	1
ENSRNOG00000014186	176
ENSRNOG00000014193	130
ENSRNOG00000026764	0
ENSRNOG00000056949	0
ENSRNOG00000056331	4
ENSRNOG00000054798	0
ENSRNOG00000061661	1
ENSRNOG00000061148	0
ENSRNOG00000014787	0
ENSRNOG00000052287	0
ENSRNOG00000046669	0
ENSRNOG00000056605	0
ENSRNOG00000047986	0
ENSRNOG00000054447	0
ENSRNOG00000031005	0
ENSRNOG00000048028	8
ENSRNOG00000052468	0
ENSRNOG00000022227	51
ENSRNOG00000013548	14
ENSRNOG00000033146	4
ENSRNOG00000038276	0
ENSRNOG00000013890	1
ENSRNOG00000038251	3
ENSRNOG00000051483	5893
ENSRNOG00000028449	0
ENSRNOG00000013023	1681
ENSRNOG00000059444	0
ENSRNOG00000011346	453
ENSRNOG00000011262	563
ENSRNOG00000021800	28
ENSRNOG00000001494	3127
ENSRNOG00000001493	695
ENSRNOG00000001492	6573
ENSRNOG00000021390	419
ENSRNOG00000047575	250
ENSRNOG00000060587	4
ENSRNOG00000049028	66
ENSRNOG00000047800	54
ENSRNOG00000049661	404
ENSRNOG00000048848	2567
ENSRNOG00000015128	1171
ENSRNOG00000053001	0
ENSRNOG00000015229	1295
ENSRNOG00000015304	565
ENSRNOG00000015376	441
ENSRNOG00000015852	5032
ENSRNOG00000038205	3
ENSRNOG00000028617	13
ENSRNOG00000046915	0
ENSRNOG00000015865	991
ENSRNOG00000034106	0
ENSRNOG00000015948	332
ENSRNOG00000016055	955
ENSRNOG00000016145	4605
ENSRNOG00000016434	419
ENSRNOG00000052256	5190
ENSRNOG00000016701	172
ENSRNOG00000016756	16
ENSRNOG00000016770	25737
ENSRNOG00000016863	5898
ENSRNOG00000027944	2044
ENSRNOG00000027936	168
ENSRNOG00000016907	1870
ENSRNOG00000017198	65
ENSRNOG00000042250	0
ENSRNOG00000027607	0
ENSRNOG00000027288	0
ENSRNOG00000029485	0
ENSRNOG00000034000	0
ENSRNOG00000017519	0
ENSRNOG00000017620	0
ENSRNOG00000042158	0
ENSRNOG00000032940	0
ENSRNOG00000017699	40
ENSRNOG00000038101	0
ENSRNOG00000026891	0
ENSRNOG00000051815	0
ENSRNOG00000057645	84
ENSRNOG00000013395	11
ENSRNOG00000013767	236
ENSRNOG00000013847	449
ENSRNOG00000038088	5
ENSRNOG00000014132	796
ENSRNOG00000038087	0
ENSRNOG00000014252	683
ENSRNOG00000014256	18
ENSRNOG00000014353	1657
ENSRNOG00000061526	74
ENSRNOG00000014984	1638
ENSRNOG00000015085	1842
ENSRNOG00000047435	14
ENSRNOG00000060146	126
ENSRNOG00000008815	164
ENSRNOG00000015413	606
ENSRNOG00000015844	618
ENSRNOG00000015860	59
ENSRNOG00000030127	2263
ENSRNOG00000035565	4
ENSRNOG00000016362	203
ENSRNOG00000025890	798
ENSRNOG00000056238	1
ENSRNOG00000016367	504
ENSRNOG00000059266	3
ENSRNOG00000016603	1723
ENSRNOG00000046667	143
ENSRNOG00000017839	357
ENSRNOG00000016825	86
ENSRNOG00000025350	140
ENSRNOG00000017753	738
ENSRNOG00000036303	5
ENSRNOG00000018101	14
ENSRNOG00000016837	4
ENSRNOG00000029745	2
ENSRNOG00000017069	1470
ENSRNOG00000052756	0
ENSRNOG00000060041	9
ENSRNOG00000017448	46
ENSRNOG00000017463	149
ENSRNOG00000017468	167
ENSRNOG00000043378	55
ENSRNOG00000017692	3458
ENSRNOG00000049772	64
ENSRNOG00000049605	11
ENSRNOG00000046000	1790
ENSRNOG00000033235	93
ENSRNOG00000018255	3504
ENSRNOG00000018402	3
ENSRNOG00000018405	11
ENSRNOG00000018426	72
ENSRNOG00000018454	72443
ENSRNOG00000018556	959
ENSRNOG00000018730	372
ENSRNOG00000029399	833
ENSRNOG00000018953	0
ENSRNOG00000043416	54
ENSRNOG00000031391	3
ENSRNOG00000054552	1
ENSRNOG00000047795	0
ENSRNOG00000043088	0
ENSRNOG00000019202	87
ENSRNOG00000024630	0
ENSRNOG00000019260	0
ENSRNOG00000029336	4237
ENSRNOG00000056832	14
ENSRNOG00000029022	145
ENSRNOG00000032625	168
ENSRNOG00000054609	203
ENSRNOG00000024376	238
ENSRNOG00000019416	1030
ENSRNOG00000055608	861
ENSRNOG00000019427	0
ENSRNOG00000019432	26
ENSRNOG00000019440	42
ENSRNOG00000019596	447
ENSRNOG00000024257	15
ENSRNOG00000037931	6
ENSRNOG00000024243	4359
ENSRNOG00000019802	387
ENSRNOG00000050032	23
ENSRNOG00000046500	939
ENSRNOG00000019862	4
ENSRNOG00000019915	1153
ENSRNOG00000024065	165
ENSRNOG00000019982	140
ENSRNOG00000055259	68
ENSRNOG00000019999	7
ENSRNOG00000020057	2
ENSRNOG00000033358	0
ENSRNOG00000049821	0
ENSRNOG00000045922	0
ENSRNOG00000049317	0
ENSRNOG00000048783	0
ENSRNOG00000050105	0
