Geneid	4-FC
ENSRNOG00000026501	1
ENSRNOG00000016253	0
ENSRNOG00000061518	5
ENSRNOG00000025327	57
ENSRNOG00000016923	1597
ENSRNOG00000017302	0
ENSRNOG00000017930	625
ENSRNOG00000053180	0
ENSRNOG00000047971	0
ENSRNOG00000049394	7
ENSRNOG00000012720	0
ENSRNOG00000060323	0
ENSRNOG00000057164	0
ENSRNOG00000012742	0
ENSRNOG00000058487	0
ENSRNOG00000055826	0
ENSRNOG00000053323	0
ENSRNOG00000056842	0
ENSRNOG00000033609	3
ENSRNOG00000054020	0
ENSRNOG00000054169	0
ENSRNOG00000057928	0
ENSRNOG00000057721	0
ENSRNOG00000016812	5
ENSRNOG00000047117	1
ENSRNOG00000023053	1636
ENSRNOG00000049434	0
ENSRNOG00000052375	0
ENSRNOG00000017095	7
ENSRNOG00000055337	0
ENSRNOG00000057357	0
ENSRNOG00000017150	346
ENSRNOG00000043733	1
ENSRNOG00000034075	2027
ENSRNOG00000017254	712
ENSRNOG00000017601	332
ENSRNOG00000052644	0
ENSRNOG00000017613	796
ENSRNOG00000055880	0
ENSRNOG00000017678	31
ENSRNOG00000058077	394
ENSRNOG00000032150	3037
ENSRNOG00000055957	0
ENSRNOG00000047406	144
ENSRNOG00000027422	293
ENSRNOG00000017826	403
ENSRNOG00000042308	41
ENSRNOG00000058041	1
ENSRNOG00000051377	596
ENSRNOG00000059310	0
ENSRNOG00000017963	134
ENSRNOG00000049259	142
ENSRNOG00000016462	125
ENSRNOG00000056694	29
ENSRNOG00000049256	0
ENSRNOG00000046712	0
ENSRNOG00000054816	0
ENSRNOG00000049881	1
ENSRNOG00000047145	220
ENSRNOG00000046353	79
ENSRNOG00000054466	56
ENSRNOG00000057057	28
ENSRNOG00000053328	48
ENSRNOG00000023081	0
ENSRNOG00000016368	363
ENSRNOG00000016286	3
ENSRNOG00000053056	1
ENSRNOG00000016011	392
ENSRNOG00000019582	456
ENSRNOG00000055235	1
ENSRNOG00000019549	648
ENSRNOG00000019544	170
ENSRNOG00000019501	516
ENSRNOG00000019489	368
ENSRNOG00000054876	16
ENSRNOG00000024280	7
ENSRNOG00000019358	31
ENSRNOG00000057689	0
ENSRNOG00000055223	0
ENSRNOG00000055166	0
ENSRNOG00000018960	10745
ENSRNOG00000052241	0
ENSRNOG00000018858	1
ENSRNOG00000053113	2
ENSRNOG00000018808	618
ENSRNOG00000054156	0
ENSRNOG00000024077	28
ENSRNOG00000018773	238
ENSRNOG00000059321	6
ENSRNOG00000055161	7
ENSRNOG00000018690	456
ENSRNOG00000033265	0
ENSRNOG00000059050	0
ENSRNOG00000059359	0
ENSRNOG00000060413	0
ENSRNOG00000018191	5
ENSRNOG00000060991	2
ENSRNOG00000059866	146
ENSRNOG00000018163	208
ENSRNOG00000055098	0
ENSRNOG00000018052	250
ENSRNOG00000004144	21
ENSRNOG00000060056	0
ENSRNOG00000016919	1145
ENSRNOG00000057561	26
ENSRNOG00000016728	1293
ENSRNOG00000056223	324
ENSRNOG00000023531	5
ENSRNOG00000016490	28
ENSRNOG00000059546	4
ENSRNOG00000054504	1
ENSRNOG00000053507	0
ENSRNOG00000053052	1
ENSRNOG00000017030	1815
ENSRNOG00000016973	334
ENSRNOG00000029049	701
ENSRNOG00000058103	0
ENSRNOG00000046874	260
ENSRNOG00000017114	1676
ENSRNOG00000017889	261
ENSRNOG00000018007	759
ENSRNOG00000018012	2032
ENSRNOG00000018158	1037
ENSRNOG00000018207	182
ENSRNOG00000018321	6
ENSRNOG00000018524	2781
ENSRNOG00000058299	0
ENSRNOG00000018762	72
ENSRNOG00000018915	35
ENSRNOG00000058258	0
ENSRNOG00000018935	34
ENSRNOG00000030210	175
ENSRNOG00000054760	0
ENSRNOG00000058069	0
ENSRNOG00000019048	1943
ENSRNOG00000019091	1013
ENSRNOG00000019189	392
ENSRNOG00000013975	111
ENSRNOG00000014160	1298
ENSRNOG00000058152	1
ENSRNOG00000051969	0
ENSRNOG00000014582	296
ENSRNOG00000023140	31
ENSRNOG00000014965	2
ENSRNOG00000014971	190
ENSRNOG00000014997	1249
ENSRNOG00000051780	0
ENSRNOG00000056441	0
ENSRNOG00000016337	0
ENSRNOG00000016625	37
ENSRNOG00000053944	1
ENSRNOG00000022946	63
ENSRNOG00000017223	18
ENSRNOG00000017412	4
ENSRNOG00000017419	788
ENSRNOG00000059864	0
ENSRNOG00000055981	0
ENSRNOG00000017731	816
ENSRNOG00000054620	53
ENSRNOG00000055141	0
ENSRNOG00000055547	106
ENSRNOG00000048297	163
ENSRNOG00000060475	48
ENSRNOG00000017367	0
ENSRNOG00000049044	0
ENSRNOG00000011243	2
ENSRNOG00000011310	1100
ENSRNOG00000012229	3
ENSRNOG00000024172	5
ENSRNOG00000024149	114
ENSRNOG00000024140	647
ENSRNOG00000012415	1494
ENSRNOG00000012964	0
ENSRNOG00000055093	234
ENSRNOG00000013190	618
ENSRNOG00000057484	3
ENSRNOG00000052521	0
ENSRNOG00000013194	2223
ENSRNOG00000060227	0
ENSRNOG00000039255	12
ENSRNOG00000013374	1
ENSRNOG00000033901	2
ENSRNOG00000047027	0
ENSRNOG00000053284	0
ENSRNOG00000023753	1437
ENSRNOG00000051938	49
ENSRNOG00000058564	20
ENSRNOG00000056439	2
ENSRNOG00000054756	0
ENSRNOG00000052956	0
ENSRNOG00000059551	0
ENSRNOG00000051553	0
ENSRNOG00000059913	0
ENSRNOG00000055136	0
ENSRNOG00000053004	0
ENSRNOG00000061719	0
ENSRNOG00000060438	116
ENSRNOG00000055577	0
ENSRNOG00000046250	0
ENSRNOG00000052093	0
ENSRNOG00000054056	0
ENSRNOG00000030145	0
ENSRNOG00000055830	0
ENSRNOG00000052700	0
ENSRNOG00000059261	0
ENSRNOG00000057320	0
ENSRNOG00000054834	0
ENSRNOG00000013671	0
ENSRNOG00000022921	1494
ENSRNOG00000014166	36
ENSRNOG00000061057	0
ENSRNOG00000010529	273
ENSRNOG00000058989	2
ENSRNOG00000061383	0
ENSRNOG00000015609	264
ENSRNOG00000059948	2
ENSRNOG00000055517	0
ENSRNOG00000053938	0
ENSRNOG00000058803	2
ENSRNOG00000060933	0
ENSRNOG00000051787	3
ENSRNOG00000015597	323
ENSRNOG00000061312	621
ENSRNOG00000015293	5
ENSRNOG00000015230	570
ENSRNOG00000059984	96
ENSRNOG00000058790	1449
ENSRNOG00000001488	1429
ENSRNOG00000001489	254
ENSRNOG00000001490	238
ENSRNOG00000021493	37
ENSRNOG00000056729	6
ENSRNOG00000014434	627
ENSRNOG00000048190	335
ENSRNOG00000052286	0
ENSRNOG00000061593	0
ENSRNOG00000056478	1
ENSRNOG00000057242	0
ENSRNOG00000012692	232
ENSRNOG00000012988	2958
ENSRNOG00000047387	0
ENSRNOG00000035654	6
ENSRNOG00000035453	6
ENSRNOG00000035572	0
ENSRNOG00000039076	565
ENSRNOG00000010994	75
ENSRNOG00000011174	12
ENSRNOG00000060169	0
ENSRNOG00000042605	2
ENSRNOG00000045732	0
ENSRNOG00000052154	0
ENSRNOG00000061043	0
ENSRNOG00000011234	23
ENSRNOG00000051757	0
ENSRNOG00000054409	0
ENSRNOG00000052260	0
ENSRNOG00000060271	0
ENSRNOG00000055538	0
ENSRNOG00000056833	0
ENSRNOG00000047498	0
ENSRNOG00000011282	6515
ENSRNOG00000050623	0
ENSRNOG00000060596	0
ENSRNOG00000059492	299
ENSRNOG00000032996	1
ENSRNOG00000028807	0
ENSRNOG00000060716	0
ENSRNOG00000052406	113
ENSRNOG00000051578	28
ENSRNOG00000042347	41
ENSRNOG00000042826	58
ENSRNOG00000060256	1
ENSRNOG00000058436	10
ENSRNOG00000043341	83
ENSRNOG00000042547	2
ENSRNOG00000025949	0
ENSRNOG00000047128	0
ENSRNOG00000058030	185
ENSRNOG00000057250	27
ENSRNOG00000051570	49
ENSRNOG00000054919	0
ENSRNOG00000055824	3
ENSRNOG00000047884	52
ENSRNOG00000026569	245
ENSRNOG00000028767	3
ENSRNOG00000051875	0
ENSRNOG00000061533	128
ENSRNOG00000059824	7
ENSRNOG00000055124	27
ENSRNOG00000011675	251
ENSRNOG00000029458	0
ENSRNOG00000058286	0
ENSRNOG00000054736	2
ENSRNOG00000047616	0
ENSRNOG00000060529	0
ENSRNOG00000053825	0
ENSRNOG00000054778	0
ENSRNOG00000056653	0
ENSRNOG00000055843	0
ENSRNOG00000058214	0
ENSRNOG00000057219	0
ENSRNOG00000055529	0
ENSRNOG00000009146	0
ENSRNOG00000058087	0
ENSRNOG00000054954	17
ENSRNOG00000053260	29
ENSRNOG00000058538	0
ENSRNOG00000058909	69
ENSRNOG00000055179	2
ENSRNOG00000052600	134
ENSRNOG00000059741	9
ENSRNOG00000058422	0
ENSRNOG00000059572	39
ENSRNOG00000054459	2
ENSRNOG00000061893	167
ENSRNOG00000053234	905
ENSRNOG00000060004	3
ENSRNOG00000061039	440
ENSRNOG00000056098	295
ENSRNOG00000060293	397
ENSRNOG00000055716	13
ENSRNOG00000055796	0
ENSRNOG00000055581	0
ENSRNOG00000057852	15
ENSRNOG00000057848	1401
ENSRNOG00000054831	0
ENSRNOG00000056257	3221
ENSRNOG00000054371	4961
ENSRNOG00000053450	867
ENSRNOG00000053124	0
ENSRNOG00000055798	0
ENSRNOG00000056884	0
ENSRNOG00000060745	2
ENSRNOG00000060612	0
ENSRNOG00000057399	0
ENSRNOG00000057453	0
ENSRNOG00000056886	0
ENSRNOG00000060727	0
ENSRNOG00000051974	0
ENSRNOG00000056469	0
ENSRNOG00000054438	0
ENSRNOG00000048635	0
ENSRNOG00000056036	181
ENSRNOG00000056327	7
ENSRNOG00000057050	6
ENSRNOG00000055298	8
ENSRNOG00000054417	0
ENSRNOG00000048100	1
ENSRNOG00000046198	0
ENSRNOG00000027550	1149
ENSRNOG00000027514	3698
ENSRNOG00000043328	964
ENSRNOG00000027487	2050
ENSRNOG00000027459	387
ENSRNOG00000019626	36
ENSRNOG00000060429	185
ENSRNOG00000019623	86
ENSRNOG00000027436	171
ENSRNOG00000051968	0
ENSRNOG00000038445	3
ENSRNOG00000019453	1620
ENSRNOG00000031113	117
ENSRNOG00000031459	178
ENSRNOG00000031328	577
ENSRNOG00000045583	10
ENSRNOG00000019376	448
ENSRNOG00000026861	331
ENSRNOG00000050831	0
ENSRNOG00000047703	0
ENSRNOG00000046317	0
ENSRNOG00000019280	20
ENSRNOG00000019127	153
ENSRNOG00000048663	0
ENSRNOG00000046802	0
ENSRNOG00000049902	0
ENSRNOG00000055247	3
ENSRNOG00000060288	9
ENSRNOG00000033061	0
ENSRNOG00000057670	0
ENSRNOG00000049720	0
ENSRNOG00000049529	0
ENSRNOG00000047370	0
ENSRNOG00000047230	143
ENSRNOG00000031210	0
ENSRNOG00000032062	0
ENSRNOG00000034101	2
ENSRNOG00000032817	4
ENSRNOG00000047429	0
ENSRNOG00000028882	1
ENSRNOG00000052304	0
ENSRNOG00000033483	0
ENSRNOG00000032226	1
ENSRNOG00000059074	4
ENSRNOG00000028877	0
ENSRNOG00000031178	2
ENSRNOG00000019082	3
ENSRNOG00000050887	0
ENSRNOG00000029852	0
ENSRNOG00000002628	0
ENSRNOG00000049274	0
ENSRNOG00000047610	0
ENSRNOG00000048033	0
ENSRNOG00000047242	0
ENSRNOG00000046455	0
ENSRNOG00000055229	0
ENSRNOG00000049847	0
ENSRNOG00000049412	0
ENSRNOG00000051882	0
ENSRNOG00000048370	0
ENSRNOG00000062307	0
ENSRNOG00000047540	0
ENSRNOG00000047013	0
ENSRNOG00000042030	0
ENSRNOG00000015707	0
ENSRNOG00000002641	0
ENSRNOG00000015271	80
ENSRNOG00000056113	2
ENSRNOG00000050476	49
ENSRNOG00000060875	1
ENSRNOG00000015598	18
ENSRNOG00000050407	2
ENSRNOG00000046153	13
ENSRNOG00000047061	34
ENSRNOG00000022742	123
ENSRNOG00000059513	0
ENSRNOG00000015825	250
ENSRNOG00000015956	1231
ENSRNOG00000055983	1
ENSRNOG00000057261	0
ENSRNOG00000046704	1
ENSRNOG00000054183	23
ENSRNOG00000014791	7892
ENSRNOG00000048353	0
ENSRNOG00000015071	52
ENSRNOG00000061569	0
ENSRNOG00000041209	0
ENSRNOG00000015254	0
ENSRNOG00000047512	0
ENSRNOG00000045783	0
ENSRNOG00000015289	0
ENSRNOG00000030070	0
ENSRNOG00000057132	0
ENSRNOG00000042502	134
ENSRNOG00000042777	246
ENSRNOG00000015322	57
ENSRNOG00000051384	144
ENSRNOG00000034184	89
ENSRNOG00000033906	224
ENSRNOG00000049014	0
ENSRNOG00000022129	0
ENSRNOG00000015517	1331
ENSRNOG00000015456	175
ENSRNOG00000022994	0
ENSRNOG00000042719	0
ENSRNOG00000021996	0
ENSRNOG00000038674	0
ENSRNOG00000060136	0
ENSRNOG00000032891	0
ENSRNOG00000036304	0
ENSRNOG00000048505	0
ENSRNOG00000021913	0
ENSRNOG00000053141	0
ENSRNOG00000049710	0
ENSRNOG00000033755	0
ENSRNOG00000031899	0
ENSRNOG00000038647	0
ENSRNOG00000058224	0
ENSRNOG00000038644	0
ENSRNOG00000058893	0
ENSRNOG00000032913	0
ENSRNOG00000015743	0
ENSRNOG00000015753	6930
ENSRNOG00000015914	2402
ENSRNOG00000015997	539
ENSRNOG00000016274	184
ENSRNOG00000054623	0
ENSRNOG00000016279	163
ENSRNOG00000046037	0
ENSRNOG00000028628	633
ENSRNOG00000016565	82
ENSRNOG00000016574	417
ENSRNOG00000016608	277
ENSRNOG00000042927	0
ENSRNOG00000038625	0
ENSRNOG00000016687	233
ENSRNOG00000042414	716
ENSRNOG00000038622	237
ENSRNOG00000050348	266
ENSRNOG00000016829	151
ENSRNOG00000016877	2937
ENSRNOG00000016930	1332
ENSRNOG00000017127	2744
ENSRNOG00000017306	84
ENSRNOG00000042528	9
ENSRNOG00000017386	2
ENSRNOG00000033173	0
ENSRNOG00000038616	17
ENSRNOG00000017508	704
ENSRNOG00000058451	9
ENSRNOG00000028273	187
ENSRNOG00000017673	16349
ENSRNOG00000017795	1210
ENSRNOG00000018090	3823
ENSRNOG00000038607	48
ENSRNOG00000058906	25
ENSRNOG00000018217	2599
ENSRNOG00000038600	52
ENSRNOG00000018250	8
ENSRNOG00000028041	25
ENSRNOG00000053828	2664
ENSRNOG00000027942	36
ENSRNOG00000027919	226
ENSRNOG00000057297	1
ENSRNOG00000053253	2
ENSRNOG00000047204	0
ENSRNOG00000049759	0
ENSRNOG00000018458	2
ENSRNOG00000027855	0
ENSRNOG00000046577	0
ENSRNOG00000027843	0
ENSRNOG00000027811	5
ENSRNOG00000048238	0
ENSRNOG00000046683	9
ENSRNOG00000027808	12
ENSRNOG00000018616	48
ENSRNOG00000018621	104
ENSRNOG00000018642	8262
ENSRNOG00000032699	24401
ENSRNOG00000059590	0
ENSRNOG00000027733	42
ENSRNOG00000027705	0
ENSRNOG00000015527	0
ENSRNOG00000038497	0
ENSRNOG00000038479	0
ENSRNOG00000046339	0
ENSRNOG00000031562	0
ENSRNOG00000049668	0
ENSRNOG00000048095	0
ENSRNOG00000030886	0
ENSRNOG00000047490	0
ENSRNOG00000047206	2
ENSRNOG00000014181	0
ENSRNOG00000032819	0
ENSRNOG00000014186	173
ENSRNOG00000014193	110
ENSRNOG00000026764	0
ENSRNOG00000056949	0
ENSRNOG00000056331	5
ENSRNOG00000054798	0
ENSRNOG00000061661	1
ENSRNOG00000061148	0
ENSRNOG00000014787	0
ENSRNOG00000052287	0
ENSRNOG00000046669	0
ENSRNOG00000056605	0
ENSRNOG00000047986	0
ENSRNOG00000054447	0
ENSRNOG00000031005	0
ENSRNOG00000048028	9
ENSRNOG00000052468	0
ENSRNOG00000022227	40
ENSRNOG00000013548	19
ENSRNOG00000033146	5
ENSRNOG00000038276	0
ENSRNOG00000013890	0
ENSRNOG00000038251	3
ENSRNOG00000051483	6116
ENSRNOG00000028449	2
ENSRNOG00000013023	1786
ENSRNOG00000059444	1
ENSRNOG00000011346	329
ENSRNOG00000011262	507
ENSRNOG00000021800	33
ENSRNOG00000001494	2510
ENSRNOG00000001493	733
ENSRNOG00000001492	6549
ENSRNOG00000021390	497
ENSRNOG00000047575	234
ENSRNOG00000060587	3
ENSRNOG00000049028	67
ENSRNOG00000047800	32
ENSRNOG00000049661	471
ENSRNOG00000048848	2231
ENSRNOG00000015128	1145
ENSRNOG00000053001	0
ENSRNOG00000015229	1299
ENSRNOG00000015304	526
ENSRNOG00000015376	513
ENSRNOG00000015852	4599
ENSRNOG00000038205	2
ENSRNOG00000028617	6
ENSRNOG00000046915	1
ENSRNOG00000015865	1147
ENSRNOG00000034106	1
ENSRNOG00000015948	135
ENSRNOG00000016055	858
ENSRNOG00000016145	4296
ENSRNOG00000016434	275
ENSRNOG00000052256	6218
ENSRNOG00000016701	112
ENSRNOG00000016756	11
ENSRNOG00000016770	25272
ENSRNOG00000016863	6664
ENSRNOG00000027944	2305
ENSRNOG00000027936	145
ENSRNOG00000016907	1796
ENSRNOG00000017198	28
ENSRNOG00000042250	0
ENSRNOG00000027607	0
ENSRNOG00000027288	0
ENSRNOG00000029485	0
ENSRNOG00000034000	0
ENSRNOG00000017519	0
ENSRNOG00000017620	0
ENSRNOG00000042158	0
ENSRNOG00000032940	0
ENSRNOG00000017699	3
ENSRNOG00000038101	0
ENSRNOG00000026891	1
ENSRNOG00000051815	0
ENSRNOG00000057645	49
ENSRNOG00000013395	14
ENSRNOG00000013767	209
ENSRNOG00000013847	560
ENSRNOG00000038088	2
ENSRNOG00000014132	750
ENSRNOG00000038087	0
ENSRNOG00000014252	651
ENSRNOG00000014256	5
ENSRNOG00000014353	1828
ENSRNOG00000061526	76
ENSRNOG00000014984	1739
ENSRNOG00000015085	1352
ENSRNOG00000047435	8
ENSRNOG00000060146	95
ENSRNOG00000008815	178
ENSRNOG00000015413	579
ENSRNOG00000015844	697
ENSRNOG00000015860	167
ENSRNOG00000030127	2261
ENSRNOG00000035565	5
ENSRNOG00000016362	110
ENSRNOG00000025890	803
ENSRNOG00000056238	5
ENSRNOG00000016367	395
ENSRNOG00000059266	6
ENSRNOG00000016603	1747
ENSRNOG00000046667	246
ENSRNOG00000017839	386
ENSRNOG00000016825	97
ENSRNOG00000025350	128
ENSRNOG00000017753	764
ENSRNOG00000036303	6
ENSRNOG00000018101	3
ENSRNOG00000016837	3
ENSRNOG00000029745	0
ENSRNOG00000017069	1591
ENSRNOG00000052756	0
ENSRNOG00000060041	16
ENSRNOG00000017448	48
ENSRNOG00000017463	142
ENSRNOG00000017468	237
ENSRNOG00000043378	89
ENSRNOG00000017692	3685
ENSRNOG00000049772	70
ENSRNOG00000049605	9
ENSRNOG00000046000	1716
ENSRNOG00000033235	71
ENSRNOG00000018255	3370
ENSRNOG00000018402	2
ENSRNOG00000018405	10
ENSRNOG00000018426	81
ENSRNOG00000018454	68871
ENSRNOG00000018556	892
ENSRNOG00000018730	309
ENSRNOG00000029399	587
ENSRNOG00000018953	1
ENSRNOG00000043416	26
ENSRNOG00000031391	0
ENSRNOG00000054552	0
ENSRNOG00000047795	0
ENSRNOG00000043088	0
ENSRNOG00000019202	62
ENSRNOG00000024630	0
ENSRNOG00000019260	0
ENSRNOG00000029336	4044
ENSRNOG00000056832	8
ENSRNOG00000029022	141
ENSRNOG00000032625	149
ENSRNOG00000054609	184
ENSRNOG00000024376	222
ENSRNOG00000019416	908
ENSRNOG00000055608	821
ENSRNOG00000019427	0
ENSRNOG00000019432	39
ENSRNOG00000019440	29
ENSRNOG00000019596	430
ENSRNOG00000024257	6
ENSRNOG00000037931	9
ENSRNOG00000024243	4265
ENSRNOG00000019802	392
ENSRNOG00000050032	16
ENSRNOG00000046500	1107
ENSRNOG00000019862	2
ENSRNOG00000019915	1142
ENSRNOG00000024065	205
ENSRNOG00000019982	138
ENSRNOG00000055259	36
ENSRNOG00000019999	9
ENSRNOG00000020057	0
ENSRNOG00000033358	0
ENSRNOG00000049821	0
ENSRNOG00000045922	0
ENSRNOG00000049317	0
ENSRNOG00000048783	0
ENSRNOG00000050105	0
