Geneid	12-FC
ENSRNOG00000054496	0
ENSRNOG00000057613	0
ENSRNOG00000024709	0
ENSRNOG00000039626	0
ENSRNOG00000024685	0
ENSRNOG00000031045	0
ENSRNOG00000057290	258
ENSRNOG00000059639	4
ENSRNOG00000007224	250
ENSRNOG00000031207	0
ENSRNOG00000024636	422
ENSRNOG00000060069	233
ENSRNOG00000056090	0
ENSRNOG00000046454	0
ENSRNOG00000055859	0
ENSRNOG00000059350	0
ENSRNOG00000054508	82
ENSRNOG00000059175	0
ENSRNOG00000060740	0
ENSRNOG00000059347	161
ENSRNOG00000053787	109
ENSRNOG00000058512	0
ENSRNOG00000055103	57
ENSRNOG00000059674	0
ENSRNOG00000061845	3062
ENSRNOG00000059602	0
ENSRNOG00000052702	0
ENSRNOG00000061595	1
ENSRNOG00000057891	0
ENSRNOG00000051952	355
ENSRNOG00000057713	388
ENSRNOG00000056836	757
ENSRNOG00000056346	0
ENSRNOG00000058227	0
ENSRNOG00000052745	92
ENSRNOG00000056207	3391
ENSRNOG00000056243	230
ENSRNOG00000012822	0
ENSRNOG00000051905	62
ENSRNOG00000060343	0
ENSRNOG00000058677	245
ENSRNOG00000055481	0
ENSRNOG00000058543	1
ENSRNOG00000053335	0
ENSRNOG00000054230	0
ENSRNOG00000057555	0
ENSRNOG00000057163	0
ENSRNOG00000059016	1016
ENSRNOG00000060822	1
ENSRNOG00000005496	273
ENSRNOG00000021840	246
ENSRNOG00000005781	196
ENSRNOG00000060349	1074
ENSRNOG00000006030	5684
ENSRNOG00000039494	316
ENSRNOG00000007608	0
ENSRNOG00000007636	800
ENSRNOG00000042462	0
ENSRNOG00000021799	0
ENSRNOG00000060800	0
ENSRNOG00000008121	0
ENSRNOG00000021729	427
ENSRNOG00000045831	0
ENSRNOG00000005698	1113
ENSRNOG00000006365	4
ENSRNOG00000049639	0
ENSRNOG00000006975	2427
ENSRNOG00000055651	0
ENSRNOG00000002524	946
ENSRNOG00000019986	325
ENSRNOG00000054316	0
ENSRNOG00000059777	0
ENSRNOG00000055894	0
ENSRNOG00000021695	0
ENSRNOG00000007212	0
ENSRNOG00000007231	0
ENSRNOG00000039466	0
ENSRNOG00000052408	0
ENSRNOG00000039464	2346
ENSRNOG00000060151	0
ENSRNOG00000058930	0
ENSRNOG00000051505	0
ENSRNOG00000059107	0
ENSRNOG00000057257	0
ENSRNOG00000059813	0
ENSRNOG00000053425	0
ENSRNOG00000021468	146
ENSRNOG00000052033	0
ENSRNOG00000036461	0
ENSRNOG00000007662	204
ENSRNOG00000007658	0
ENSRNOG00000052263	0
ENSRNOG00000007792	357
ENSRNOG00000007806	2517
ENSRNOG00000007942	14
ENSRNOG00000008020	3
ENSRNOG00000031173	1431
ENSRNOG00000008098	1533
ENSRNOG00000035598	0
ENSRNOG00000045797	1
ENSRNOG00000005468	468
ENSRNOG00000039388	102
ENSRNOG00000020032	951
ENSRNOG00000060084	0
ENSRNOG00000054999	56
ENSRNOG00000039383	0
ENSRNOG00000006132	0
ENSRNOG00000006197	1520
ENSRNOG00000006874	1
ENSRNOG00000007100	1048
ENSRNOG00000056668	4
ENSRNOG00000007281	357
ENSRNOG00000007392	1310
ENSRNOG00000042149	7
ENSRNOG00000021855	56
ENSRNOG00000007437	187
ENSRNOG00000021758	1156
ENSRNOG00000007900	506
ENSRNOG00000008332	389
ENSRNOG00000039300	2055
ENSRNOG00000057729	205
ENSRNOG00000008752	363
ENSRNOG00000035624	0
ENSRNOG00000035451	0
ENSRNOG00000048205	3282
ENSRNOG00000054042	4
ENSRNOG00000055602	0
ENSRNOG00000010154	328
ENSRNOG00000010267	1987
ENSRNOG00000061434	1
ENSRNOG00000028219	196
ENSRNOG00000010345	18
ENSRNOG00000028092	23
ENSRNOG00000010463	11
ENSRNOG00000010467	4
ENSRNOG00000010725	0
ENSRNOG00000010950	226
ENSRNOG00000048088	350
ENSRNOG00000011014	1391
ENSRNOG00000011108	0
ENSRNOG00000027557	0
ENSRNOG00000035458	0
ENSRNOG00000035463	0
ENSRNOG00000054990	17
ENSRNOG00000054514	775
ENSRNOG00000012495	865
ENSRNOG00000032847	0
ENSRNOG00000053863	3
ENSRNOG00000061626	0
ENSRNOG00000027055	0
ENSRNOG00000057552	1
ENSRNOG00000013072	855
ENSRNOG00000027692	0
ENSRNOG00000013211	771
ENSRNOG00000055326	0
ENSRNOG00000048544	1
ENSRNOG00000046023	859
ENSRNOG00000008775	35
ENSRNOG00000030979	0
ENSRNOG00000008851	1287
ENSRNOG00000009513	535
ENSRNOG00000009734	26
ENSRNOG00000009875	3
ENSRNOG00000010133	1153
ENSRNOG00000027433	2
ENSRNOG00000046556	2
ENSRNOG00000010233	1344
ENSRNOG00000010397	285
ENSRNOG00000026965	79
ENSRNOG00000026958	127
ENSRNOG00000010421	509
ENSRNOG00000010573	2
ENSRNOG00000026919	186
ENSRNOG00000010795	503
ENSRNOG00000010852	442
ENSRNOG00000055267	6
ENSRNOG00000046109	246
ENSRNOG00000011184	1655
ENSRNOG00000011750	180
ENSRNOG00000011857	4844
ENSRNOG00000051677	0
ENSRNOG00000036272	0
ENSRNOG00000054211	0
ENSRNOG00000052478	0
ENSRNOG00000039142	0
ENSRNOG00000046972	99
ENSRNOG00000011946	7584
ENSRNOG00000026705	949
ENSRNOG00000012826	317
ENSRNOG00000059379	0
ENSRNOG00000013004	3
ENSRNOG00000059095	1
ENSRNOG00000013251	467
ENSRNOG00000013378	0
ENSRNOG00000013428	231
ENSRNOG00000013616	0
ENSRNOG00000013729	1400
ENSRNOG00000013944	33
ENSRNOG00000013948	239
ENSRNOG00000027617	304
ENSRNOG00000049746	0
ENSRNOG00000005564	622
ENSRNOG00000053744	44
ENSRNOG00000005618	70
ENSRNOG00000061491	0
ENSRNOG00000006001	2326
ENSRNOG00000027445	5
ENSRNOG00000006814	10
ENSRNOG00000029644	987
ENSRNOG00000007034	1398
ENSRNOG00000007918	44
ENSRNOG00000060861	0
ENSRNOG00000008196	112
ENSRNOG00000052445	183
ENSRNOG00000059708	0
ENSRNOG00000034071	1707
ENSRNOG00000058306	7
ENSRNOG00000008725	846
ENSRNOG00000009030	0
ENSRNOG00000009280	1614
ENSRNOG00000053698	0
ENSRNOG00000026748	427
ENSRNOG00000010005	361
ENSRNOG00000026616	614
ENSRNOG00000010957	439
ENSRNOG00000026528	364
ENSRNOG00000047635	2829
ENSRNOG00000012201	0
ENSRNOG00000059731	0
ENSRNOG00000061613	9
ENSRNOG00000060317	7
ENSRNOG00000011509	422
ENSRNOG00000011854	569
ENSRNOG00000026446	6
ENSRNOG00000012100	234
ENSRNOG00000030413	2
ENSRNOG00000012195	3
ENSRNOG00000012214	0
ENSRNOG00000026306	24
ENSRNOG00000026225	0
ENSRNOG00000026177	48
ENSRNOG00000012916	0
ENSRNOG00000048468	0
ENSRNOG00000013132	0
ENSRNOG00000028989	0
ENSRNOG00000013203	0
ENSRNOG00000013245	0
ENSRNOG00000013382	0
ENSRNOG00000054631	0
ENSRNOG00000056059	5
ENSRNOG00000051999	4
ENSRNOG00000042112	0
ENSRNOG00000043164	0
ENSRNOG00000061225	0
ENSRNOG00000045771	1164
ENSRNOG00000055555	0
ENSRNOG00000060461	0
ENSRNOG00000056355	0
ENSRNOG00000033815	4
ENSRNOG00000031385	1
ENSRNOG00000045612	0
ENSRNOG00000050119	0
ENSRNOG00000032916	0
ENSRNOG00000049855	0
ENSRNOG00000050493	0
ENSRNOG00000032156	0
ENSRNOG00000014312	7
ENSRNOG00000055002	0
ENSRNOG00000014367	2679
ENSRNOG00000014714	762
ENSRNOG00000015394	32
ENSRNOG00000025618	2
ENSRNOG00000015682	1
ENSRNOG00000050977	0
ENSRNOG00000059755	0
ENSRNOG00000030222	1
ENSRNOG00000059669	0
ENSRNOG00000050918	4
ENSRNOG00000016076	0
ENSRNOG00000025541	0
ENSRNOG00000025519	0
ENSRNOG00000028135	0
ENSRNOG00000028130	0
ENSRNOG00000016484	232
ENSRNOG00000028024	0
ENSRNOG00000016707	381
ENSRNOG00000057997	0
ENSRNOG00000016917	42
ENSRNOG00000017149	4003
ENSRNOG00000017354	563
ENSRNOG00000017525	9
ENSRNOG00000053213	0
ENSRNOG00000026811	0
ENSRNOG00000017881	0
ENSRNOG00000061052	0
ENSRNOG00000045828	0
ENSRNOG00000054505	0
ENSRNOG00000017906	0
ENSRNOG00000038872	0
ENSRNOG00000050703	16
ENSRNOG00000050575	0
ENSRNOG00000017911	1289
ENSRNOG00000055368	0
ENSRNOG00000032535	0
ENSRNOG00000029299	0
ENSRNOG00000054262	0
ENSRNOG00000053006	0
ENSRNOG00000058639	0
ENSRNOG00000054980	0
ENSRNOG00000057664	0
ENSRNOG00000060339	0
ENSRNOG00000026333	0
ENSRNOG00000005398	0
ENSRNOG00000056982	0
ENSRNOG00000005403	0
ENSRNOG00000005407	0
ENSRNOG00000005412	0
ENSRNOG00000005415	0
ENSRNOG00000005431	0
ENSRNOG00000057924	0
ENSRNOG00000049389	0
ENSRNOG00000005469	0
ENSRNOG00000046810	0
ENSRNOG00000046688	0
ENSRNOG00000005506	113
ENSRNOG00000025720	0
ENSRNOG00000029922	68
ENSRNOG00000060897	0
ENSRNOG00000061944	0
ENSRNOG00000006617	968
ENSRNOG00000061984	1
ENSRNOG00000051565	1
ENSRNOG00000053912	0
ENSRNOG00000005310	2346
ENSRNOG00000006048	199
ENSRNOG00000061624	0
ENSRNOG00000059013	23
ENSRNOG00000056608	5
ENSRNOG00000060430	1
ENSRNOG00000006228	813
ENSRNOG00000036459	0
ENSRNOG00000006925	135
ENSRNOG00000006703	204
ENSRNOG00000026981	474
ENSRNOG00000006711	177
ENSRNOG00000026874	194
ENSRNOG00000033639	431
ENSRNOG00000007064	485
ENSRNOG00000007405	590
ENSRNOG00000007707	311
ENSRNOG00000025848	25
ENSRNOG00000024795	48
ENSRNOG00000008218	2343
ENSRNOG00000008234	271
ENSRNOG00000024705	435
ENSRNOG00000052606	0
ENSRNOG00000008239	836
ENSRNOG00000008362	184
ENSRNOG00000024617	116
ENSRNOG00000020169	108
ENSRNOG00000024569	48
ENSRNOG00000008369	2
ENSRNOG00000033338	72
ENSRNOG00000038740	17
ENSRNOG00000042229	19
ENSRNOG00000008416	66
ENSRNOG00000008465	1080
ENSRNOG00000023708	750
ENSRNOG00000008575	0
ENSRNOG00000023612	0
ENSRNOG00000053177	0
ENSRNOG00000032432	0
ENSRNOG00000008714	0
ENSRNOG00000054040	0
ENSRNOG00000008816	139
ENSRNOG00000009035	142
ENSRNOG00000009052	19
ENSRNOG00000009156	1368
ENSRNOG00000034168	46
ENSRNOG00000009322	186
ENSRNOG00000043400	19
ENSRNOG00000009447	27
ENSRNOG00000009583	0
ENSRNOG00000057554	0
ENSRNOG00000054527	0
ENSRNOG00000043158	0
ENSRNOG00000009768	0
ENSRNOG00000046449	0
ENSRNOG00000041461	0
ENSRNOG00000021579	1296
ENSRNOG00000009970	184
ENSRNOG00000010011	528
ENSRNOG00000061585	0
ENSRNOG00000033274	0
ENSRNOG00000010452	2389
ENSRNOG00000010594	68
ENSRNOG00000010806	0
ENSRNOG00000052084	0
ENSRNOG00000053029	0
ENSRNOG00000056372	2
ENSRNOG00000057253	2
ENSRNOG00000046475	0
ENSRNOG00000050186	0
ENSRNOG00000010886	16
ENSRNOG00000011175	6408
ENSRNOG00000011814	2027
ENSRNOG00000015328	0
ENSRNOG00000011944	979
ENSRNOG00000052736	0
ENSRNOG00000012228	185
ENSRNOG00000056364	0
ENSRNOG00000005628	0
ENSRNOG00000005968	0
ENSRNOG00000006281	0
ENSRNOG00000027365	0
ENSRNOG00000047951	0
ENSRNOG00000048917	0
ENSRNOG00000046361	0
ENSRNOG00000047484	0
ENSRNOG00000049258	0
ENSRNOG00000050252	0
ENSRNOG00000059870	0
ENSRNOG00000042748	0
ENSRNOG00000057061	0
ENSRNOG00000006466	0
ENSRNOG00000049858	0
ENSRNOG00000048146	0
ENSRNOG00000049663	0
ENSRNOG00000057650	0
ENSRNOG00000053884	0
ENSRNOG00000050564	0
ENSRNOG00000046734	0
ENSRNOG00000047671	0
ENSRNOG00000027186	0
ENSRNOG00000061189	0
ENSRNOG00000008063	1090
ENSRNOG00000033407	5
ENSRNOG00000043170	0
ENSRNOG00000059195	0
ENSRNOG00000008393	2521
ENSRNOG00000027026	266
ENSRNOG00000008611	0
ENSRNOG00000055304	0
ENSRNOG00000054078	0
ENSRNOG00000008622	40
ENSRNOG00000026941	3250
ENSRNOG00000051814	0
ENSRNOG00000009172	14
ENSRNOG00000009411	428
ENSRNOG00000009564	17
ENSRNOG00000057637	0
ENSRNOG00000009571	1574
ENSRNOG00000009636	5526
ENSRNOG00000009886	282
ENSRNOG00000009971	348
ENSRNOG00000010205	791
ENSRNOG00000055762	0
ENSRNOG00000049057	442
ENSRNOG00000010629	195
ENSRNOG00000058279	0
ENSRNOG00000034084	153
ENSRNOG00000033748	3
ENSRNOG00000011052	1644
ENSRNOG00000011145	23
ENSRNOG00000011250	10
ENSRNOG00000011530	212
ENSRNOG00000011648	127
ENSRNOG00000011808	0
ENSRNOG00000012098	3415
ENSRNOG00000026055	1104
ENSRNOG00000012165	6
ENSRNOG00000012235	3
ENSRNOG00000012337	44
ENSRNOG00000052491	0
ENSRNOG00000061617	0
ENSRNOG00000057142	0
ENSRNOG00000042126	71
ENSRNOG00000013314	471
ENSRNOG00000056206	0
ENSRNOG00000013809	708
ENSRNOG00000005478	1192
ENSRNOG00000005981	530
ENSRNOG00000051748	1
ENSRNOG00000057387	0
ENSRNOG00000052591	0
ENSRNOG00000056865	0
ENSRNOG00000051513	0
ENSRNOG00000058549	0
ENSRNOG00000051995	0
ENSRNOG00000047851	0
ENSRNOG00000056406	0
ENSRNOG00000052492	0
ENSRNOG00000054932	0
ENSRNOG00000054359	0
ENSRNOG00000053451	0
ENSRNOG00000032672	0
ENSRNOG00000057171	0
ENSRNOG00000057572	0
ENSRNOG00000046199	0
ENSRNOG00000048807	0
ENSRNOG00000055888	0
ENSRNOG00000060630	0
ENSRNOG00000058204	0
ENSRNOG00000059448	0
ENSRNOG00000050376	0
ENSRNOG00000051609	0
ENSRNOG00000058994	0
ENSRNOG00000031987	0
ENSRNOG00000006646	3053
ENSRNOG00000006810	1134
ENSRNOG00000006858	494
ENSRNOG00000023969	670
ENSRNOG00000038471	3
ENSRNOG00000006893	970
ENSRNOG00000007041	486
ENSRNOG00000061880	0
ENSRNOG00000060884	6
ENSRNOG00000007304	3038
ENSRNOG00000007808	2059
ENSRNOG00000007947	255
ENSRNOG00000049140	0
ENSRNOG00000056505	0
ENSRNOG00000038449	108
ENSRNOG00000023657	29
ENSRNOG00000057158	0
ENSRNOG00000060808	0
ENSRNOG00000008656	3728
ENSRNOG00000024986	10
ENSRNOG00000054748	0
ENSRNOG00000061081	4
ENSRNOG00000029321	66
ENSRNOG00000051546	3
ENSRNOG00000038437	2
ENSRNOG00000052931	0
ENSRNOG00000005630	16
ENSRNOG00000054198	0
ENSRNOG00000054913	0
ENSRNOG00000047415	0
ENSRNOG00000055296	0
ENSRNOG00000057220	1
ENSRNOG00000051804	0
ENSRNOG00000038376	0
ENSRNOG00000055906	0
ENSRNOG00000053705	0
ENSRNOG00000006174	166
ENSRNOG00000055890	0
ENSRNOG00000006383	0
ENSRNOG00000056432	0
ENSRNOG00000058704	0
ENSRNOG00000057657	0
ENSRNOG00000006391	679
ENSRNOG00000006583	19
ENSRNOG00000006782	0
ENSRNOG00000054524	0
ENSRNOG00000006857	264
ENSRNOG00000052715	0
ENSRNOG00000023679	100
ENSRNOG00000058257	0
ENSRNOG00000042954	2
ENSRNOG00000054499	0
ENSRNOG00000005376	92
ENSRNOG00000030085	0
ENSRNOG00000050231	514
ENSRNOG00000053685	2
ENSRNOG00000005615	224
ENSRNOG00000053679	42
ENSRNOG00000005890	2799
ENSRNOG00000007270	122
ENSRNOG00000007544	0
ENSRNOG00000049829	10
ENSRNOG00000007740	0
ENSRNOG00000047464	0
ENSRNOG00000005576	219
ENSRNOG00000060394	3
ENSRNOG00000006069	470
ENSRNOG00000006476	0
ENSRNOG00000006491	0
ENSRNOG00000060081	0
ENSRNOG00000059101	0
ENSRNOG00000006508	116
ENSRNOG00000006675	0
ENSRNOG00000006776	4
ENSRNOG00000057074	1
ENSRNOG00000007124	348
ENSRNOG00000038215	1
ENSRNOG00000007129	2
ENSRNOG00000007178	9
ENSRNOG00000028422	530
ENSRNOG00000007272	685
ENSRNOG00000007356	1196
ENSRNOG00000007814	1015
ENSRNOG00000008481	1547
ENSRNOG00000008546	330
ENSRNOG00000009097	1801
ENSRNOG00000009484	709
ENSRNOG00000055675	37
ENSRNOG00000009545	712
ENSRNOG00000010284	2526
ENSRNOG00000057408	1
ENSRNOG00000010716	58
ENSRNOG00000052430	0
ENSRNOG00000010761	0
ENSRNOG00000010930	436
ENSRNOG00000011713	140
ENSRNOG00000061100	263
ENSRNOG00000012035	786
ENSRNOG00000012659	73
ENSRNOG00000012748	183
ENSRNOG00000012975	651
ENSRNOG00000013520	3287
ENSRNOG00000013605	6
ENSRNOG00000013668	107
ENSRNOG00000038102	208
ENSRNOG00000014090	1271
ENSRNOG00000014617	2723
ENSRNOG00000014753	189
ENSRNOG00000060012	0
ENSRNOG00000048931	0
ENSRNOG00000015097	955
ENSRNOG00000058052	6
ENSRNOG00000054587	0
ENSRNOG00000042499	1545
ENSRNOG00000059990	0
ENSRNOG00000015581	16
ENSRNOG00000054564	0
ENSRNOG00000052655	0
ENSRNOG00000005587	1248
ENSRNOG00000059343	0
ENSRNOG00000024604	0
ENSRNOG00000056380	0
ENSRNOG00000057963	0
ENSRNOG00000061169	0
ENSRNOG00000053327	0
ENSRNOG00000054012	0
ENSRNOG00000056166	0
ENSRNOG00000054234	0
ENSRNOG00000058403	0
ENSRNOG00000054341	0
ENSRNOG00000051717	0
ENSRNOG00000055428	0
ENSRNOG00000059176	0
ENSRNOG00000059214	0
ENSRNOG00000054428	0
ENSRNOG00000030177	0
ENSRNOG00000054741	0
ENSRNOG00000056052	0
ENSRNOG00000052923	0
ENSRNOG00000045682	0
ENSRNOG00000060746	3
ENSRNOG00000053275	0
ENSRNOG00000048888	0
ENSRNOG00000051739	0
ENSRNOG00000055869	0
ENSRNOG00000038336	0
ENSRNOG00000054440	0
ENSRNOG00000049185	0
ENSRNOG00000060286	0
ENSRNOG00000059007	0
ENSRNOG00000061234	0
ENSRNOG00000046854	0
ENSRNOG00000053033	0
ENSRNOG00000055291	0
ENSRNOG00000061699	0
ENSRNOG00000061133	0
ENSRNOG00000052849	0
ENSRNOG00000053228	0
ENSRNOG00000055528	0
ENSRNOG00000058405	0
ENSRNOG00000046592	0
ENSRNOG00000049501	0
ENSRNOG00000056290	0
ENSRNOG00000056830	0
ENSRNOG00000049049	0
ENSRNOG00000057607	0
ENSRNOG00000055034	0
ENSRNOG00000057187	0
ENSRNOG00000060654	0
ENSRNOG00000056179	0
ENSRNOG00000058738	0
ENSRNOG00000047920	0
ENSRNOG00000052612	0
ENSRNOG00000058873	0
ENSRNOG00000055040	0
ENSRNOG00000045790	1
ENSRNOG00000050159	0
ENSRNOG00000049268	0
ENSRNOG00000054523	0
ENSRNOG00000061431	0
ENSRNOG00000033938	0
ENSRNOG00000052747	0
ENSRNOG00000005867	0
ENSRNOG00000057093	0
ENSRNOG00000058418	0
ENSRNOG00000043460	0
ENSRNOG00000058771	0
ENSRNOG00000006003	1294
ENSRNOG00000006093	937
ENSRNOG00000054121	593
ENSRNOG00000060570	0
ENSRNOG00000055191	0
ENSRNOG00000006151	11
ENSRNOG00000042570	4
ENSRNOG00000006360	3
ENSRNOG00000006486	1
ENSRNOG00000062035	0
ENSRNOG00000006579	0
ENSRNOG00000021938	564
ENSRNOG00000061801	0
ENSRNOG00000062076	23
ENSRNOG00000062093	24
ENSRNOG00000057830	0
ENSRNOG00000053528	0
ENSRNOG00000052497	0
ENSRNOG00000038024	2
ENSRNOG00000059631	0
ENSRNOG00000060697	3
ENSRNOG00000060801	0
ENSRNOG00000006888	177
ENSRNOG00000006968	236
ENSRNOG00000007118	99
ENSRNOG00000053836	0
ENSRNOG00000005853	7
ENSRNOG00000006102	419
ENSRNOG00000006116	315
ENSRNOG00000046843	0
ENSRNOG00000006784	1388
ENSRNOG00000007288	1
ENSRNOG00000007412	34
ENSRNOG00000061373	134
ENSRNOG00000022448	752
ENSRNOG00000007842	781
ENSRNOG00000008062	92
ENSRNOG00000055188	0
ENSRNOG00000008360	0
ENSRNOG00000052374	0
ENSRNOG00000022326	0
ENSRNOG00000053109	0
ENSRNOG00000008648	0
ENSRNOG00000008720	0
ENSRNOG00000008873	0
ENSRNOG00000059679	0
ENSRNOG00000009324	6
ENSRNOG00000061103	0
ENSRNOG00000055249	0
ENSRNOG00000061241	0
ENSRNOG00000053486	0
ENSRNOG00000061571	0
ENSRNOG00000051433	0
ENSRNOG00000008466	0
ENSRNOG00000058785	0
ENSRNOG00000052279	0
ENSRNOG00000054176	0
ENSRNOG00000061902	0
ENSRNOG00000057972	0
ENSRNOG00000009022	0
ENSRNOG00000060514	106
ENSRNOG00000009917	217
ENSRNOG00000010048	9508
ENSRNOG00000010378	14
ENSRNOG00000050816	0
ENSRNOG00000010833	49
ENSRNOG00000061239	0
ENSRNOG00000059474	706
ENSRNOG00000021866	332
ENSRNOG00000011387	388
ENSRNOG00000011617	315
ENSRNOG00000029401	0
ENSRNOG00000060981	0
ENSRNOG00000012227	271
ENSRNOG00000013137	0
ENSRNOG00000013222	0
ENSRNOG00000013261	13
ENSRNOG00000013573	27
ENSRNOG00000021402	352
ENSRNOG00000013712	510
ENSRNOG00000013911	579
ENSRNOG00000014092	241
ENSRNOG00000014501	1451
ENSRNOG00000060457	14
ENSRNOG00000032788	58
ENSRNOG00000060883	0
ENSRNOG00000015076	811
ENSRNOG00000059615	1504
ENSRNOG00000057793	0
ENSRNOG00000057170	0
ENSRNOG00000056916	11
ENSRNOG00000055980	0
ENSRNOG00000058095	0
ENSRNOG00000015455	253
ENSRNOG00000052508	0
ENSRNOG00000060772	1
ENSRNOG00000028235	0
ENSRNOG00000059023	0
ENSRNOG00000015493	371
ENSRNOG00000037871	6475
ENSRNOG00000056009	1899
ENSRNOG00000037863	0
ENSRNOG00000015589	337
ENSRNOG00000050483	296
ENSRNOG00000015630	2965
ENSRNOG00000033202	2087
ENSRNOG00000015719	881
ENSRNOG00000022343	860
ENSRNOG00000015763	816
ENSRNOG00000015768	101
ENSRNOG00000061792	0
ENSRNOG00000047507	0
ENSRNOG00000045933	0
ENSRNOG00000015799	31
ENSRNOG00000050645	19
ENSRNOG00000015851	1
ENSRNOG00000045539	0
ENSRNOG00000058506	0
ENSRNOG00000015877	0
ENSRNOG00000015903	3470
ENSRNOG00000057968	0
ENSRNOG00000057086	1
ENSRNOG00000058821	0
ENSRNOG00000015818	0
ENSRNOG00000056962	0
ENSRNOG00000022082	0
ENSRNOG00000016182	179
ENSRNOG00000016273	314
ENSRNOG00000016507	96
ENSRNOG00000059486	2
ENSRNOG00000016704	2153
ENSRNOG00000016813	727
ENSRNOG00000017380	334
ENSRNOG00000017708	2069
ENSRNOG00000059100	100
ENSRNOG00000021723	0
ENSRNOG00000017710	8
ENSRNOG00000017720	936
ENSRNOG00000017838	1059
ENSRNOG00000018159	324
ENSRNOG00000054530	0
ENSRNOG00000018317	8230
ENSRNOG00000028747	8
ENSRNOG00000018410	353
ENSRNOG00000018507	1977
ENSRNOG00000008678	405
ENSRNOG00000008838	4
ENSRNOG00000009256	17
ENSRNOG00000037782	0
ENSRNOG00000009316	3
ENSRNOG00000009347	297
ENSRNOG00000009556	0
ENSRNOG00000029263	0
ENSRNOG00000051562	0
ENSRNOG00000043059	169
ENSRNOG00000031408	24
ENSRNOG00000009787	87
ENSRNOG00000010015	5
ENSRNOG00000037768	102
ENSRNOG00000010021	287
ENSRNOG00000010239	4096
ENSRNOG00000010474	3576
ENSRNOG00000055698	4
ENSRNOG00000027722	255
ENSRNOG00000052860	10
ENSRNOG00000012247	5348
ENSRNOG00000046345	3313
ENSRNOG00000059069	0
ENSRNOG00000054709	50
ENSRNOG00000012347	156
ENSRNOG00000034088	1
ENSRNOG00000034129	0
ENSRNOG00000060660	1
ENSRNOG00000012954	396
ENSRNOG00000053568	0
ENSRNOG00000047151	3
ENSRNOG00000013195	392
ENSRNOG00000060344	6
ENSRNOG00000013743	1051
ENSRNOG00000061868	4
ENSRNOG00000014508	4756
ENSRNOG00000015762	426
ENSRNOG00000016255	1145
ENSRNOG00000016316	130
ENSRNOG00000016665	408
ENSRNOG00000053986	10
ENSRNOG00000058483	0
ENSRNOG00000026675	18
ENSRNOG00000055513	0
ENSRNOG00000060843	0
ENSRNOG00000054278	0
ENSRNOG00000056075	0
ENSRNOG00000017003	3903
ENSRNOG00000060248	393
ENSRNOG00000058274	0
ENSRNOG00000059810	223
ENSRNOG00000058136	3
ENSRNOG00000053471	0
ENSRNOG00000060373	0
ENSRNOG00000057461	0
ENSRNOG00000055542	0
ENSRNOG00000031140	0
ENSRNOG00000048956	0
ENSRNOG00000058628	0
ENSRNOG00000060112	0
ENSRNOG00000052138	0
ENSRNOG00000053093	0
ENSRNOG00000055950	0
ENSRNOG00000055287	0
ENSRNOG00000049645	0
ENSRNOG00000019158	1
ENSRNOG00000025934	0
ENSRNOG00000025930	1
ENSRNOG00000043404	0
ENSRNOG00000025818	237
ENSRNOG00000017959	14
ENSRNOG00000017808	343
ENSRNOG00000005390	397
ENSRNOG00000006824	3030
ENSRNOG00000007338	787
ENSRNOG00000051443	0
ENSRNOG00000048782	610
ENSRNOG00000022466	299
ENSRNOG00000007519	430
ENSRNOG00000008274	556
ENSRNOG00000008733	147
ENSRNOG00000061864	0
ENSRNOG00000060350	5253
ENSRNOG00000045821	70
ENSRNOG00000047023	740
ENSRNOG00000009726	516
ENSRNOG00000009019	1101
ENSRNOG00000010090	233
ENSRNOG00000022155	114
ENSRNOG00000010213	270
ENSRNOG00000010536	1028
ENSRNOG00000010912	379
ENSRNOG00000011391	1095
ENSRNOG00000011824	15
ENSRNOG00000012364	4105
ENSRNOG00000023257	146
ENSRNOG00000059421	1
ENSRNOG00000054289	0
ENSRNOG00000058757	0
ENSRNOG00000060795	0
ENSRNOG00000057351	0
ENSRNOG00000052345	0
ENSRNOG00000051463	1
ENSRNOG00000022060	1568
ENSRNOG00000060744	0
ENSRNOG00000054656	0
ENSRNOG00000052174	2
ENSRNOG00000056316	0
ENSRNOG00000012831	277
ENSRNOG00000058338	0
ENSRNOG00000012952	643
ENSRNOG00000056263	2
ENSRNOG00000013390	122
ENSRNOG00000005686	1386
ENSRNOG00000024560	0
ENSRNOG00000053837	0
ENSRNOG00000005830	6
ENSRNOG00000024533	605
ENSRNOG00000056462	964
ENSRNOG00000054884	0
ENSRNOG00000006221	1328
ENSRNOG00000006818	1694
ENSRNOG00000032443	8
ENSRNOG00000007764	340
ENSRNOG00000055920	0
ENSRNOG00000058065	0
ENSRNOG00000008658	157
ENSRNOG00000049804	2
ENSRNOG00000051527	0
ENSRNOG00000009184	682
ENSRNOG00000043588	1
ENSRNOG00000051491	0
ENSRNOG00000010301	241
ENSRNOG00000010880	316
ENSRNOG00000030004	0
ENSRNOG00000010898	1
ENSRNOG00000033673	0
ENSRNOG00000061134	0
ENSRNOG00000046964	0
ENSRNOG00000048087	0
ENSRNOG00000054758	0
ENSRNOG00000005353	922
ENSRNOG00000059365	0
ENSRNOG00000056274	0
ENSRNOG00000005433	13
ENSRNOG00000005621	62
ENSRNOG00000024647	1640
ENSRNOG00000050475	0
ENSRNOG00000057556	1497
ENSRNOG00000055841	2
ENSRNOG00000061726	1
